4736,0,0,-1.43,0.20,0.69,-0.04,-0.32,-0.38,-1.49,-0.33,0.07,-1.20,0.18,0.50,-1.48,0.30,0.50
4737,0,0,-1.43,0.19,0.69,-0.03,-0.32,-0.38,-1.49,-0.34,0.07,-1.20,0.17,0.51,-1.49,0.28,0.51
4738,0,0,-1.44,0.18,0.70,-0.03,-0.33,-0.38,-1.48,-0.36,0.07,-1.20,0.17,0.52,-1.50,0.27,0.52
4739,0,0,-1.44,0.18,0.70,-0.02,-0.33,-0.37,-1.48,-0.38,0.07,-1.21,0.16,0.53,-1.51,0.25,0.52
4740,0,0,-1.45,0.17,0.70,-0.02,-0.34,-0.37,-1.47,-0.41,0.07,-1.21,0.16,0.53,-1.51,0.24,0.52
4741,0,0,-1.45,0.17,0.70,-0.01,-0.35,-0.36,-1.47,-0.45,0.07,-1.22,0.16,0.53,-1.51,0.23,0.51
4742,0,0,-1.46,0.16,0.70,0.00,-0.36,-0.35,-1.46,-0.48,0.07,-1.22,0.15,0.53,-1.51,0.22,0.51
4743,0,0,-1.46,0.15,0.70,0.01,-0.37,-0.34,-1.44,-0.53,0.07,-1.22,0.14,0.52,-1.51,0.21,0.50
4744,0,0,-1.46,0.14,0.70,0.02,-0.37,-0.33,-1.43,-0.57,0.07,-1.23,0.13,0.52,-1.51,0.21,0.50
4745,0,0,-1.47,0.13,0.70,0.02,-0.38,-0.32,-1.42,-0.61,0.07,-1.23,0.12,0.51,-1.52,0.20,0.50
4746,0,0,-1.47,0.13,0.70,0.03,-0.39,-0.31,-1.41,-0.66,0.07,-1.23,0.10,0.50,-1.52,0.19,0.50
4747,0,0,-1.47,0.12,0.70,0.04,-0.39,-0.31,-1.40,-0.70,0.07,-1.23,0.08,0.50,-1.53,0.18,0.51
4748,0,0,-1.48,0.11,0.70,0.04,-0.40,-0.30,-1.39,-0.73,0.07,-1.23,0.06,0.49,-1.54,0.17,0.51
4749,0,0,-1.48,0.10,0.70,0.04,-0.40,-0.30,-1.39,-0.75,0.07,-1.24,0.04,0.49,-1.55,0.17,0.51
4750,0,0,-1.48,0.10,0.70,0.04,-0.40,-0.29,-1.39,-0.77,0.07,-1.24,0.03,0.48,-1.55,0.16,0.52
4751,0,0,-1.49,0.09,0.70,0.04,-0.40,-0.29,-1.39,-0.78,0.07,-1.25,0.02,0.48,-1.56,0.16,0.52
4752,0,0,-1.49,0.08,0.70,0.04,-0.40,-0.29,-1.40,-0.79,0.07,-1.25,0.01,0.48,-1.57,0.15,0.52
4753,0,0,-1.49,0.08,0.70,0.03,-0.40,-0.29,-1.42,-0.79,0.07,-1.26,0.00,0.48,-1.57,0.15,0.52
4754,0,0,-1.50,0.07,0.70,0.03,-0.40,-0.30,-1.44,-0.78,0.07,-1.26,0.00,0.48,-1.57,0.14,0.52
4755,0,0,-1.50,0.07,0.70,0.02,-0.40,-0.30,-1.46,-0.78,0.07,-1.26,0.00,0.47,-1.58,0.14,0.52
4756,0,0,-1.50,0.06,0.70,0.01,-0.40,-0.30,-1.48,-0.77,0.07,-1.26,0.00,0.47,-1.58,0.13,0.52
4757,0,0,-1.51,0.06,0.70,0.01,-0.40,-0.31,-1.50,-0.76,0.07,-1.27,0.00,0.47,-1.59,0.12,0.51
4758,0,0,-1.51,0.05,0.71,-0.00,-0.39,-0.31,-1.52,-0.76,0.07,-1.27,0.01,0.47,-1.59,0.12,0.51
4759,0,0,-1.52,0.05,0.71,-0.01,-0.39,-0.31,-1.54,-0.75,0.07,-1.27,0.01,0.47,-1.60,0.11,0.50
4760,0,0,-1.52,0.04,0.71,-0.02,-0.39,-0.31,-1.56,-0.75,0.07,-1.27,0.02,0.47,-1.61,0.10,0.50
4761,0,0,-1.52,0.04,0.71,-0.02,-0.39,-0.31,-1.57,-0.75,0.07,-1.28,0.02,0.47,-1.61,0.09,0.50
4762,0,0,-1.53,0.04,0.71,-0.03,-0.39,-0.31,-1.59,-0.76,0.07,-1.29,0.02,0.46,-1.62,0.08,0.50
4763,0,0,-1.53,0.03,0.72,-0.03,-0.39,-0.31,-1.60,-0.77,0.07,-1.30,0.03,0.45,-1.63,0.07,0.50
4764,0,0,-1.53,0.03,0.72,-0.03,-0.39,-0.31,-1.60,-0.78,0.07,-1.31,0.03,0.44,-1.63,0.06,0.51
4765,0,0,-1.54,0.02,0.72,-0.03,-0.39,-0.31,-1.61,-0.79,0.07,-1.32,0.02,0.43,-1.64,0.06,0.51
4766,0,0,-1.54,0.02,0.73,-0.03,-0.39,-0.31,-1.61,-0.81,0.07,-1.34,0.02,0.42,-1.64,0.05,0.52
4767,0,0,-1.54,0.01,0.73,-0.03,-0.39,-0.31,-1.60,-0.82,0.07,-1.35,0.01,0.41,-1.64,0.05,0.53
4768,0,0,-1.54,0.01,0.73,-0.03,-0.39,-0.31,-1.60,-0.84,0.07,-1.37,0.01,0.41,-1.64,0.05,0.54
4769,0,0,-1.54,-0.00,0.74,-0.02,-0.40,-0.31,-1.59,-0.86,0.07,-1.38,-0.00,0.41,-1.64,0.04,0.55
4770,0,0,-1.54,-0.01,0.74,-0.02,-0.40,-0.30,-1.57,-0.88,0.07,-1.39,-0.01,0.42,-1.64,0.04,0.56
4771,0,0,-1.54,-0.02,0.74,-0.01,-0.40,-0.30,-1.56,-0.90,0.07,-1.40,-0.01,0.43,-1.64,0.04,0.57
4772,0,0,-1.54,-0.03,0.74,-0.00,-0.40,-0.30,-1.54,-0.92,0.07,-1.40,-0.02,0.44,-1.64,0.03,0.57
4773,0,0,-1.54,-0.03,0.74,0.00,-0.40,-0.30,-1.53,-0.94,0.07,-1.40,-0.02,0.45,-1.64,0.02,0.57
4774,0,0,-1.53,-0.04,0.74,0.01,-0.40,-0.30,-1.51,-0.94,0.07,-1.40,-0.03,0.45,-1.64,0.02,0.56
4775,0,0,-1.53,-0.05,0.74,0.02,-0.40,-0.30,-1.49,-0.95,0.07,-1.39,-0.03,0.45,-1.64,0.01,0.55
4776,0,0,-1.53,-0.06,0.74,0.03,-0.40,-0.30,-1.47,-0.95,0.07,-1.38,-0.04,0.44,-1.64,0.00,0.53
4777,0,0,-1.53,-0.07,0.73,0.03,-0.40,-0.30,-1.45,-0.94,0.07,-1.36,-0.04,0.45,-1.64,-0.00,0.51
4778,0,0,-1.52,-0.07,0.73,0.04,-0.39,-0.31,-1.44,-0.93,0.07,-1.35,-0.05,0.45,-1.64,-0.01,0.50
4779,0,0,-1.52,-0.08,0.73,0.05,-0.39,-0.31,-1.42,-0.91,0.07,-1.33,-0.05,0.46,-1.64,-0.02,0.49
4780,0,0,-1.52,-0.09,0.72,0.05,-0.38,-0.32,-1.41,-0.88,0.07,-1.32,-0.06,0.47,-1.64,-0.03,0.49
4781,0,0,-1.52,-0.09,0.72,0.06,-0.38,-0.32,-1.40,-0.85,0.07,-1.31,-0.06,0.47,-1.64,-0.04,0.49
4782,0,0,-1.51,-0.10,0.72,0.07,-0.37,-0.33,-1.39,-0.82,0.07,-1.31,-0.06,0.48,-1.65,-0.05,0.48
4783,0,0,-1.51,-0.11,0.71,0.07,-0.36,-0.34,-1.38,-0.78,0.07,-1.31,-0.06,0.48,-1.65,-0.07,0.48
4784,0,0,-1.51,-0.11,0.71,0.08,-0.35,-0.35,-1.37,-0.75,0.07,-1.31,-0.05,0.48,-1.65,-0.08,0.47
4785,0,0,-1.51,-0.12,0.70,0.08,-0.34,-0.36,-1.36,-0.72,0.07,-1.32,-0.05,0.47,-1.65,-0.09,0.47
4786,0,0,-1.51,-0.12,0.70,0.09,-0.33,-0.37,-1.36,-0.69,0.07,-1.34,-0.05,0.47,-1.65,-0.10,0.47
4787,0,0,-1.51,-0.13,0.70,0.10,-0.32,-0.37,-1.35,-0.67,0.07,-1.35,-0.05,0.46,-1.66,-0.12,0.48
4788,0,0,-1.51,-0.14,0.70,0.10,-0.31,-0.38,-1.35,-0.65,0.07,-1.37,-0.05,0.45,-1.67,-0.13,0.48
4789,0,0,-1.52,-0.14,0.70,0.11,-0.30,-0.39,-1.34,-0.63,0.07,-1.39,-0.05,0.45,-1.68,-0.14,0.50
4790,0,0,-1.52,-0.15,0.69,0.11,-0.29,-0.39,-1.34,-0.61,0.07,-1.40,-0.05,0.44,-1.68,-0.15,0.51
4791,0,0,-1.52,-0.15,0.69,0.12,-0.28,-0.39,-1.33,-0.60,0.07,-1.40,-0.04,0.44,-1.69,-0.16,0.52
4792,0,0,-1.52,-0.16,0.69,0.12,-0.28,-0.40,-1.33,-0.60,0.07,-1.40,-0.04,0.44,-1.69,-0.17,0.52
4793,0,0,-1.52,-0.17,0.69,0.12,-0.27,-0.40,-1.33,-0.59,0.07,-1.39,-0.04,0.44,-1.69,-0.18,0.52
4794,0,0,-1.52,-0.17,0.69,0.13,-0.27,-0.40,-1.32,-0.59,0.07,-1.39,-0.03,0.45,-1.68,-0.20,0.52
4795,0,0,-1.52,-0.18,0.69,0.13,-0.26,-0.40,-1.32,-0.58,0.07,-1.38,-0.03,0.45,-1.68,-0.20,0.52
4796,0,0,-1.52,-0.19,0.69,0.13,-0.26,-0.41,-1.33,-0.58,0.07,-1.37,-0.03,0.45,-1.67,-0.21,0.52
4797,0,0,-1.52,-0.20,0.69,0.12,-0.25,-0.41,-1.33,-0.58,0.07,-1.37,-0.03,0.46,-1.66,-0.22,0.52
4798,0,0,-1.52,-0.21,0.69,0.12,-0.25,-0.42,-1.34,-0.58,0.07,-1.36,-0.04,0.46,-1.66,-0.23,0.52
4799,0,0,-1.52,-0.21,0.69,0.12,-0.24,-0.42,-1.35,-0.57,0.07,-1.36,-0.04,0.46,-1.65,-0.24,0.52
4800,0,0,-1.52,-0.23,0.69,0.11,-0.24,-0.43,-1.36,-0.57,0.07,-1.36,-0.04,0.46,-1.65,-0.24,0.52
4801,0,0,-1.52,-0.24,0.69,0.10,-0.23,-0.43,-1.38,-0.57,0.07,-1.36,-0.05,0.46,-1.64,-0.25,0.52
4802,0,0,-1.52,-0.25,0.69,0.09,-0.22,-0.44,-1.39,-0.56,0.07,-1.36,-0.05,0.47,-1.64,-0.26,0.52
4803,0,0,-1.52,-0.26,0.69,0.08,-0.21,-0.45,-1.41,-0.56,0.07,-1.36,-0.06,0.47,-1.63,-0.26,0.51
4804,0,0,-1.52,-0.28,0.70,0.07,-0.20,-0.45,-1.42,-0.56,0.07,-1.36,-0.06,0.47,-1.62,-0.26,0.51
4805,0,0,-1.52,-0.29,0.70,0.06,-0.19,-0.46,-1.44,-0.56,0.07,-1.37,-0.07,0.47,-1.62,-0.27,0.51
4806,0,0,-1.52,-0.30,0.70,0.06,-0.19,-0.46,-1.45,-0.56,0.07,-1.38,-0.09,0.46,-1.61,-0.27,0.52
4807,0,0,-1.52,-0.32,0.70,0.05,-0.18,-0.46,-1.46,-0.56,0.07,-1.40,-0.12,0.46,-1.60,-0.28,0.52
4808,0,0,-1.52,-0.34,0.70,0.04,-0.17,-0.47,-1.46,-0.56,0.07,-1.43,-0.16,0.45,-1.59,-0.29,0.53
4809,0,0,-1.52,-0.35,0.70,0.04,-0.17,-0.47,-1.47,-0.57,0.07,-1.46,-0.22,0.45,-1.58,-0.30,0.55
4810,0,0,-1.52,-0.36,0.69,0.04,-0.17,-0.47,-1.47,-0.59,0.07,-1.49,-0.28,0.43,-1.57,-0.32,0.57
4811,0,0,-1.52,-0.38,0.69,0.04,-0.17,-0.47,-1.46,-0.60,0.07,-1.51,-0.35,0.42,-1.57,-0.34,0.58
4812,0,0,-1.52,-0.39,0.69,0.05,-0.17,-0.47,-1.46,-0.62,0.07,-1.53,-0.41,0.40,-1.56,-0.36,0.60
4813,0,0,-1.52,-0.40,0.69,0.05,-0.17,-0.47,-1.45,-0.63,0.07,-1.54,-0.46,0.39,-1.57,-0.38,0.60
4814,0,0,-1.52,-0.41,0.69,0.06,-0.18,-0.46,-1.44,-0.65,0.07,-1.53,-0.49,0.38,-1.57,-0.39,0.60
4815,0,0,-1.52,-0.42,0.69,0.07,-0.18,-0.46,-1.43,-0.67,0.07,-1.52,-0.49,0.38,-1.58,-0.40,0.60
4816,0,0,-1.51,-0.43,0.69,0.08,-0.19,-0.46,-1.41,-0.69,0.07,-1.51,-0.46,0.39,-1.59,-0.41,0.58
4817,0,0,-1.51,-0.43,0.69,0.08,-0.20,-0.45,-1.40,-0.70,0.07,-1.49,-0.41,0.40,-1.59,-0.41,0.56
4818,0,0,-1.51,-0.43,0.68,0.09,-0.21,-0.45,-1.38,-0.72,0.07,-1.47,-0.36,0.42,-1.59,-0.41,0.54
4819,0,0,-1.50,-0.43,0.68,0.10,-0.21,-0.44,-1.36,-0.73,0.07,-1.45,-0.31,0.43,-1.59,-0.42,0.51
4820,0,0,-1.50,-0.43,0.68,0.11,-0.22,-0.44,-1.35,-0.74,0.07,-1.44,-0.28,0.45,-1.57,-0.43,0.49
4821,0,0,-1.49,-0.43,0.68,0.11,-0.23,-0.43,-1.33,-0.75,0.07,-1.43,-0.26,0.47,-1.55,-0.45,0.47
4822,0,0,-1.49,-0.43,0.68,0.12,-0.23,-0.43,-1.32,-0.76,0.07,-1.42,-0.26,0.48,-1.53,-0.46,0.45
4823,0,0,-1.48,-0.43,0.68,0.13,-0.24,-0.42,-1.30,-0.77,0.07,-1.41,-0.26,0.49,-1.51,-0.47,0.43
4824,0,0,-1.48,-0.43,0.67,0.13,-0.24,-0.42,-1.28,-0.78,0.07,-1.40,-0.26,0.49,-1.49,-0.48,0.42
4825,0,0,-1.47,-0.42,0.67,0.14,-0.25,-0.41,-1.26,-0.79,0.07,-1.40,-0.25,0.50,-1.48,-0.48,0.42
4826,0,0,-1.46,-0.42,0.67,0.15,-0.26,-0.40,-1.24,-0.80,0.07,-1.39,-0.24,0.50,-1.49,-0.47,0.42
4827,0,0,-1.46,-0.42,0.67,0.16,-0.26,-0.39,-1.22,-0.82,0.07,-1.39,-0.22,0.50,-1.49,-0.46,0.42
4828,0,0,-1.46,-0.41,0.67,0.17,-0.27,-0.39,-1.19,-0.83,0.07,-1.38,-0.20,0.50,-1.50,-0.46,0.43
4829,0,0,-1.45,-0.41,0.67,0.18,-0.28,-0.38,-1.16,-0.85,0.07,-1.38,-0.19,0.50,-1.51,-0.46,0.43
4830,0,0,-1.45,-0.41,0.67,0.19,-0.28,-0.37,-1.13,-0.87,0.07,-1.38,-0.19,0.50,-1.51,-0.46,0.44
4831,0,0,-1.44,-0.41,0.67,0.20,-0.29,-0.35,-1.10,-0.90,0.07,-1.38,-0.18,0.50,-1.52,-0.47,0.44
4832,0,0,-1.44,-0.41,0.67,0.22,-0.29,-0.34,-1.06,-0.92,0.07,-1.37,-0.19,0.50,-1.52,-0.47,0.44
4833,0,0,-1.44,-0.41,0.67,0.23,-0.30,-0.33,-1.02,-0.95,0.07,-1.37,-0.18,0.50,-1.53,-0.48,0.45
4834,0,0,-1.44,-0.40,0.67,0.24,-0.30,-0.32,-0.97,-0.98,0.07,-1.37,-0.18,0.49,-1.53,-0.48,0.46
4835,0,0,-1.43,-0.41,0.67,0.25,-0.31,-0.30,-0.93,-1.01,0.07,-1.36,-0.17,0.49,-1.53,-0.48,0.48
4836,0,0,-1.43,-0.41,0.67,0.26,-0.31,-0.29,-0.89,-1.05,0.07,-1.36,-0.17,0.49,-1.54,-0.48,0.50
4837,0,0,-1.43,-0.41,0.67,0.27,-0.31,-0.28,-0.84,-1.07,0.07,-1.36,-0.17,0.49,-1.53,-0.49,0.51
4838,0,0,-1.43,-0.41,0.67,0.28,-0.31,-0.27,-0.80,-1.10,0.07,-1.36,-0.17,0.49,-1.53,-0.49,0.53
4839,0,0,-1.43,-0.41,0.67,0.29,-0.31,-0.26,-0.77,-1.12,0.07,-1.37,-0.17,0.49,-1.53,-0.49,0.55
4840,0,0,-1.43,-0.41,0.67,0.30,-0.31,-0.26,-0.74,-1.14,0.07,-1.37,-0.17,0.49,-1.53,-0.49,0.55
4841,0,0,-1.43,-0.42,0.68,0.30,-0.31,-0.25,-0.71,-1.15,0.07,-1.38,-0.17,0.48,-1.53,-0.50,0.56
4842,0,0,-1.43,-0.42,0.68,0.31,-0.30,-0.25,-0.69,-1.15,0.07,-1.38,-0.17,0.48,-1.53,-0.50,0.56
4843,0,0,-1.43,-0.43,0.68,0.31,-0.30,-0.25,-0.68,-1.15,0.07,-1.39,-0.16,0.48,-1.52,-0.51,0.56
4844,0,0,-1.43,-0.43,0.68,0.32,-0.29,-0.25,-0.68,-1.14,0.07,-1.39,-0.16,0.48,-1.52,-0.51,0.55
4845,0,0,-1.43,-0.44,0.68,0.32,-0.29,-0.25,-0.67,-1.12,0.07,-1.39,-0.16,0.48,-1.52,-0.51,0.55
4846,0,0,-1.43,-0.45,0.68,0.33,-0.28,-0.26,-0.67,-1.10,0.07,-1.39,-0.16,0.47,-1.51,-0.51,0.54
4847,0,0,-1.43,-0.46,0.68,0.33,-0.27,-0.26,-0.67,-1.08,0.07,-1.39,-0.16,0.47,-1.50,-0.52,0.54
4848,0,0,-1.43,-0.47,0.68,0.33,-0.26,-0.27,-0.68,-1.05,0.07,-1.39,-0.17,0.47,-1.48,-0.52,0.53
4849,0,0,-1.43,-0.48,0.68,0.34,-0.24,-0.28,-0.68,-1.02,0.07,-1.39,-0.18,0.46,-1.46,-0.52,0.52
4850,0,0,-1.43,-0.49,0.69,0.34,-0.23,-0.28,-0.69,-0.99,0.07,-1.39,-0.19,0.46,-1.45,-0.53,0.51
4851,0,0,-1.43,-0.51,0.69,0.35,-0.21,-0.29,-0.69,-0.96,0.07,-1.39,-0.21,0.45,-1.43,-0.54,0.50
4852,0,0,-1.42,-0.52,0.69,0.35,-0.20,-0.30,-0.69,-0.93,0.07,-1.39,-0.24,0.45,-1.41,-0.55,0.48
4853,0,0,-1.42,-0.54,0.69,0.35,-0.18,-0.30,-0.69,-0.90,0.07,-1.40,-0.28,0.44,-1.40,-0.57,0.47
4854,0,0,-1.42,-0.56,0.70,0.36,-0.15,-0.31,-0.69,-0.87,0.07,-1.40,-0.32,0.44,-1.39,-0.58,0.45
4855,0,0,-1.41,-0.57,0.70,0.36,-0.13,-0.32,-0.69,-0.83,0.07,-1.40,-0.37,0.43,-1.38,-0.61,0.44
4856,0,0,-1.41,-0.59,0.70,0.37,-0.11,-0.32,-0.69,-0.80,0.07,-1.41,-0.43,0.43,-1.38,-0.63,0.44
4857,0,0,-1.40,-0.60,0.71,0.37,-0.08,-0.33,-0.68,-0.76,0.07,-1.41,-0.50,0.42,-1.38,-0.66,0.46
4858,0,0,-1.39,-0.62,0.71,0.37,-0.05,-0.33,-0.68,-0.72,0.07,-1.42,-0.56,0.42,-1.37,-0.68,0.48
4859,0,0,-1.39,-0.63,0.71,0.37,-0.02,-0.33,-0.67,-0.67,0.07,-1.43,-0.61,0.42,-1.37,-0.71,0.51
4860,0,0,-1.38,-0.64,0.72,0.37,0.01,-0.33,-0.66,-0.62,0.07,-1.44,-0.65,0.42,-1.37,-0.73,0.54
4861,0,0,-1.38,-0.65,0.72,0.37,0.04,-0.33,-0.65,-0.57,0.07,-1.45,-0.67,0.42,-1.37,-0.74,0.56
4862,0,0,-1.37,-0.66,0.72,0.37,0.07,-0.33,-0.64,-0.52,0.07,-1.46,-0.68,0.42,-1.36,-0.74,0.58
4863,0,0,-1.37,-0.66,0.72,0.37,0.10,-0.32,-0.62,-0.46,0.07,-1.47,-0.67,0.42,-1.36,-0.73,0.59
4864,0,0,-1.36,-0.67,0.72,0.36,0.13,-0.32,-0.61,-0.40,0.07,-1.48,-0.66,0.42,-1.35,-0.71,0.60
4865,0,0,-1.36,-0.67,0.72,0.36,0.15,-0.31,-0.60,-0.34,0.07,-1.49,-0.64,0.41,-1.34,-0.70,0.61
4866,0,0,-1.35,-0.67,0.72,0.35,0.18,-0.30,-0.59,-0.28,0.07,-1.49,-0.62,0.41,-1.33,-0.68,0.61
4867,0,0,-1.35,-0.67,0.72,0.35,0.20,-0.30,-0.59,-0.23,0.07,-1.48,-0.61,0.42,-1.32,-0.67,0.61
4868,0,0,-1.34,-0.66,0.72,0.34,0.22,-0.29,-0.58,-0.17,0.07,-1.48,-0.61,0.42,-1.32,-0.66,0.61
4869,0,0,-1.34,-0.66,0.72,0.34,0.23,-0.29,-0.58,-0.13,0.07,-1.47,-0.60,0.43,-1.31,-0.66,0.61
4870,0,0,-1.34,-0.66,0.72,0.33,0.25,-0.28,-0.58,-0.09,0.07,-1.47,-0.59,0.43,-1.31,-0.66,0.61
4871,0,0,-1.34,-0.65,0.72,0.32,0.26,-0.28,-0.58,-0.06,0.07,-1.47,-0.58,0.44,-1.31,-0.67,0.60
4872,0,0,-1.33,-0.65,0.72,0.32,0.26,-0.28,-0.59,-0.04,0.07,-1.47,-0.56,0.44,-1.32,-0.68,0.60
4873,0,0,-1.33,-0.65,0.72,0.32,0.27,-0.28,-0.60,-0.02,0.07,-1.47,-0.53,0.44,-1.33,-0.69,0.58
4874,0,0,-1.33,-0.64,0.72,0.31,0.27,-0.28,-0.60,-0.02,0.07,-1.47,-0.51,0.44,-1.34,-0.70,0.57
4875,0,0,-1.32,-0.64,0.72,0.31,0.27,-0.28,-0.61,-0.02,0.07,-1.46,-0.49,0.43,-1.35,-0.71,0.56
4876,0,0,-1.32,-0.64,0.72,0.31,0.27,-0.28,-0.62,-0.03,0.07,-1.45,-0.48,0.42,-1.36,-0.73,0.54
4877,0,0,-1.31,-0.64,0.72,0.31,0.27,-0.29,-0.62,-0.04,0.07,-1.44,-0.49,0.42,-1.36,-0.75,0.53
4878,0,0,-1.31,-0.65,0.72,0.31,0.26,-0.29,-0.63,-0.06,0.07,-1.44,-0.51,0.42,-1.35,-0.77,0.52
4879,0,0,-1.31,-0.65,0.72,0.31,0.26,-0.29,-0.63,-0.07,0.07,-1.44,-0.55,0.42,-1.34,-0.79,0.52
4880,0,0,-1.30,-0.65,0.72,0.31,0.26,-0.30,-0.62,-0.09,0.07,-1.45,-0.58,0.44,-1.33,-0.80,0.51
4881,0,0,-1.30,-0.66,0.72,0.31,0.25,-0.30,-0.62,-0.11,0.07,-1.46,-0.62,0.46,-1.31,-0.82,0.51
4882,0,0,-1.29,-0.66,0.73,0.31,0.25,-0.30,-0.61,-0.13,0.07,-1.46,-0.66,0.47,-1.30,-0.83,0.52
4883,0,0,-1.29,-0.67,0.73,0.32,0.24,-0.30,-0.60,-0.15,0.07,-1.46,-0.69,0.49,-1.28,-0.84,0.52
4884,0,0,-1.28,-0.67,0.73,0.32,0.24,-0.30,-0.59,-0.16,0.07,-1.46,-0.70,0.51,-1.27,-0.83,0.52
4885,0,0,-1.28,-0.68,0.73,0.32,0.23,-0.30,-0.58,-0.18,0.07,-1.45,-0.71,0.52,-1.25,-0.83,0.53
4886,0,0,-1.28,-0.68,0.74,0.33,0.23,-0.30,-0.56,-0.19,0.07,-1.44,-0.71,0.53,-1.24,-0.82,0.54
4887,0,0,-1.27,-0.69,0.74,0.33,0.22,-0.30,-0.55,-0.20,0.07,-1.43,-0.70,0.55,-1.24,-0.81,0.54
4888,0,0,-1.27,-0.69,0.74,0.33,0.22,-0.30,-0.54,-0.21,0.07,-1.43,-0.71,0.56,-1.24,-0.81,0.54
4889,0,0,-1.27,-0.69,0.74,0.34,0.21,-0.30,-0.53,-0.23,0.07,-1.43,-0.71,0.56,-1.25,-0.81,0.55
4890,0,0,-1.27,-0.69,0.74,0.34,0.21,-0.31,-0.53,-0.24,0.07,-1.44,-0.72,0.57,-1.26,-0.81,0.55
4891,0,0,-1.27,-0.69,0.74,0.34,0.20,-0.31,-0.53,-0.26,0.07,-1.46,-0.73,0.58,-1.27,-0.81,0.55
4892,0,0,-1.28,-0.69,0.75,0.34,0.19,-0.31,-0.53,-0.27,0.07,-1.47,-0.73,0.58,-1.28,-0.81,0.55
4893,0,0,-1.28,-0.69,0.74,0.34,0.19,-0.31,-0.54,-0.29,0.07,-1.48,-0.72,0.58,-1.28,-0.80,0.55
4894,0,0,-1.28,-0.69,0.74,0.34,0.18,-0.32,-0.55,-0.31,0.07,-1.49,-0.70,0.58,-1.29,-0.78,0.55
4895,0,0,-1.29,-0.69,0.74,0.34,0.17,-0.32,-0.56,-0.33,0.07,-1.50,-0.67,0.58,-1.28,-0.75,0.56
4896,0,0,-1.29,-0.68,0.74,0.35,0.16,-0.32,-0.58,-0.35,0.07,-1.51,-0.65,0.57,-1.28,-0.73,0.56
